id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.24,2014-05-02,0.0742442660108813,14.730304347826088,69.168,,,,,12.844249999999999,111.97179999999999,,5.015,,,,-1.0,1.0,7.0,111.83584212001995,
AS14.24,2014-05-04,0.11647554395081122,25.00138961038961,40.27288636363637,,,,10.3572,10.3455,22.098,,285.084,,,,-0.5,1.0,7.5,45.72443011242855,
AS14.24,2014-05-05,0.09047478797787512,6.720785714285714,87.6255172413793,,,,,12.167000000000002,54.18683333333333,,156.617,,,,-0.6666666666666666,0.3333333333333333,6.0,116.02277419644014,
AS14.24,2014-05-07,0.0135513811833725,10.494268518518519,72.04822727272727,,,,,16.2118,10.719166666666666,,,2.8207999999999998,,,1.0,0.75,7.0,94.1180158985985,
AS14.24,2014-05-24,0.011447603234842322,7.1575999999999995,29.017884615384617,,,,,13.637,17.777375,,,,,,0.0,0.8,7.2,55.417749975408846,
AS14.24,2014-05-29,0.01857181693744216,18.567009090909092,38.44953947368421,,,,,10.139,9.85335,,,,,,-0.4,0.8,7.0,54.49458440557704,
AS14.24,2014-05-31,0.21251956201963162,15.407463768115942,48.03815384615385,,,,,7.019,,,,,,,1.0,1.0,7.0,31.575518515374938,
AS14.24,2014-06-08,0.07951018024032033,19.521611111111113,187.7575,,,,,9.034500000000001,190.76,,,,,,-1.5,1.0,6.5,161.59971421105527,
AS14.24,2014-06-09,0.25,,,,,,,,,,,,,,,,,,
AS14.25,2014-05-06,0.08124713039485765,9.928886666666667,67.78665217391304,125.38827272727272,,207.4175,25.391,39.80023076923077,364.47866666666664,37.994,100.13058333333333,,26.116999999999997,,,,,119.08240336129654,
AS14.25,2014-05-08,0.05208333333333331,15.224092592592593,57.63673684210526,58.18033333333333,,75.29079999999999,,25.3738,259.2185,51.856500000000004,,,13.111,,0.0,0.5,7.0,104.44949997322901,
AS14.26,2014-03-25,,,,,,,,,,,,,,,-0.2,0.2,6.6,,
AS14.26,2014-03-27,,,,,,,,,,,,,,,-0.2,0.2,6.2,,
AS14.26,2014-03-30,,,,,,,,,,,,,,,0.0,0.4,7.2,,
AS14.26,2014-03-31,,,,,,,,,,,,,,,0.6,0.4,7.0,,
AS14.26,2014-04-03,,,,,,,,,,,,,,,-0.2,0.6,6.8,,
AS14.26,2014-04-06,,,,,,,,,,,,,,,0.0,0.0,6.75,,
AS14.26,2014-04-08,,,,,,,,,,,,,,,0.0,0.0,6.4,,
AS14.26,2014-04-09,,,,,,,,,,,,,,,0.0,0.0,6.4,,
AS14.26,2014-04-10,,,,,,,,,,,,,,,-0.2,0.2,6.6,,
AS14.26,2014-04-12,,,,,,,,,,,,,,,1.0,1.0,7.75,,
AS14.26,2014-04-13,0.06821617232883435,7.135840909090908,22.9625625,94.7595,,,,13.136285714285714,148.7079375,,,,3.024,,-0.2,0.0,7.0,149.99465854575004,
AS14.26,2014-04-17,0.08151591851429837,12.149238461538461,31.434013698630135,,,,,8.453,87.8447,107.875,,,,,0.0,-0.2,6.0,85.94757747314338,
AS14.26,2014-04-19,0.2157844764147623,158.20301369863014,37.798321428571434,,,,,8.492,91.85538888888888,,,,,,1.0,1.0,8.0,81.78912822405505,
AS14.26,2014-04-20,0.032867156570258786,4.8374342105263155,25.63794117647059,21.426333333333332,,,,12.6908,229.49076000000002,,,23.082,,,0.6,1.0,8.0,203.7089999880109,
AS14.26,2014-04-21,0.0939812012375572,7.574054054054054,33.52606349206349,190.543,,,,8.4854,168.4252222222222,,,22.112,,,-0.2,0.0,6.4,140.31343637379734,
AS14.26,2014-04-22,0.10722584231432682,28.436627705627703,32.11421951219512,,,,,9.2502,78.0037,,2.009,,3.1095,,0.5,1.0,7.25,72.92455771106941,
AS14.26,2014-04-29,0.09745980313029162,11.527897435897435,30.10172222222222,,,,,11.7508,75.91783333333335,,,,19.771,,0.6,0.4,6.6,68.56009093920392,
AS14.26,2014-04-30,0.0840277777777778,8.223484615384615,42.41462244897959,18.7885,,,,9.156,118.08084210526316,,,,,,-0.2,0.2,6.2,114.48898483767651,
AS14.26,2014-05-02,0.14302874533992213,6.160168067226891,49.44520588235294,102.27333333333333,,,,10.108,114.8576842105263,36.207,106.02925,,12.076,,0.2,0.8,7.2,69.77464707108106,
AS14.26,2014-05-04,0.017517786099947207,6.435507692307692,38.245799999999996,77.555,,,,11.271799999999999,145.25754166666667,,,,,,-0.2,0.4,7.4,170.07042306203098,
AS14.26,2014-05-08,0.10563206214689264,57.495925438596494,25.644164948453607,129.85122222222222,,,,7.1116,51.861387096774195,,90.08436363636363,,11.103142857142856,,-0.2,0.4,6.6,121.26243999481204,
AS14.26,2014-05-09,0.11315028129896026,102.71358659217877,27.164765306122447,146.56366666666665,,,,12.8918,117.60033333333334,,48.784,30.225,26.515,,0.2,0.6,6.8,84.2682371041209,
AS14.26,2014-05-12,0.015353740366202982,19.640048484848485,35.67764761904762,108.99799999999999,,,,6.3073999999999995,73.56317948717948,,61.368,24.091,,,0.0,0.4,6.4,104.35187500715259,
AS14.26,2014-05-13,0.12987183524450582,23.261801801801802,27.61339285714286,41.431,,,,6.739199999999999,81.37089285714286,,2.008,,,,0.4,0.6,7.0,68.89417592905185,
AS14.26,2014-05-15,0.14130829682300272,9.825879194630872,67.82263636363636,62.04299999999999,,,,5.8734,67.47241666666667,70.374,,24.071,,,0.2,0.2,6.4,167.92702564826376,
AS14.26,2014-05-20,0.11844070961718021,10.158695035460992,41.1365306122449,51.644,,,,8.0322,142.38673469387757,106.591,51.963499999999996,,,,-0.4,0.8,7.6,169.25156251341105,
AS14.26,2014-05-27,0.027135701676887915,28.484353846153844,63.674510638297875,49.388400000000004,,,,6.6659999999999995,85.99571739130434,,51.333,27.128,16.3955,,0.0,-0.2,5.8,141.8545500079791,
AS14.26,2014-05-29,0.0285714285714286,3.1067142857142858,18.806,,,,,3.5244999999999997,,,,,,,0.0,0.8,7.4,64.94699994723001,
AS14.26,2014-05-30,,,,,,,,,,,,,,,-0.4,0.0,6.4,,
AS14.27,2014-04-07,0.08437499999999999,7.1230618556701035,92.08434482758621,,,40.41,,13.992799999999999,65.6997,58.36,,,,,1.0,0.8,7.6,74.89101752063695,
AS14.27,2014-04-08,0.0711805555555556,13.5435125,56.81185714285714,,,51.182399999999994,,17.485333333333333,84.01977777777778,45.169,,,,,-0.6,0.8,7.6,57.623596145556526,
AS14.27,2014-04-09,0.11215277777777777,5.646751824817518,46.36173770491803,,,48.215500000000006,,36.350142857142856,92.19890000000001,37.4822,,,,,0.4,0.8,7.0,68.41820271272921,
AS14.27,2014-04-14,0.08090277777777778,6.385378378378378,26.186157894736844,,,23.317000000000004,,12.645199999999999,19.639,,,,29.347,,-0.8,0.8,7.6,24.94546805544102,
AS14.27,2014-04-15,0.09026916896235078,6.663035714285714,49.01113953488372,,,35.42675,,17.4862,83.82684615384616,49.035833333333336,,,,,-0.6,0.6,7.2,58.46154666582742,
AS14.27,2014-04-16,0.11818102240896362,5.722561728395061,51.79407843137255,,,56.538000000000004,,20.409200000000002,94.39255555555556,97.79776190476191,,,,,-1.4,1.0,7.8,65.56714706794888,
AS14.27,2014-04-19,0.054989495798319334,6.36432911392405,87.02751428571429,,,30.630555555555556,,13.753833333333333,43.57194285714286,,,,,,-0.25,0.5,7.5,49.866519460430396,
AS14.27,2014-05-04,0.08654003267973859,15.79434437086093,61.74461363636363,,,17.422,,14.252799999999999,55.5629,,,,,,-0.2,0.6,7.4,52.169159292119794,
AS14.27,2014-05-05,0.16432475726422502,7.010567251461988,48.52679245283019,,,67.2575,,9.835,38.74336666666667,,,,,,0.0,0.6666666666666666,7.666666666666667,62.55561854175685,
AS14.27,2014-05-14,0.08833333333333336,5.911096774193548,62.8605,,,,,12.069500000000001,92.9168,,,,,,1.0,0.75,7.5,58.687611116303316,
AS14.27,2014-05-15,,,,,,,,,,,,,,,1.5,0.5,7.0,,
AS14.28,2014-03-31,0.024151166629980184,14.357684210526317,18.643,90.5005,53.16566666666666,,,20.274,62.83327272727272,,,3.0885,,,0.0,0.0,6.5,77.93487498164174,
AS14.28,2014-04-03,0.15111305136626185,24.094296028880866,37.84475,52.82352631578947,12.607333333333335,,,13.902666666666667,48.76639583333333,30.693,,,29.228333333333335,,0.0,1.25,8.0,59.90458170884578,
AS14.28,2014-04-05,0.027859790738960884,10.07164563106796,47.53329032258064,34.53216666666667,,76.2075,,14.828166666666666,53.6151,,8.355,13.977948717948717,5.05,,-0.8,0.8,7.6,72.09506361918015,
AS14.28,2014-04-06,0.012253036714243604,6.71589393939394,36.82646428571429,83.537,,,,10.099,69.88730000000001,,21.088,,,,-0.6,0.6,7.2,90.0297424179135,
AS14.28,2014-04-07,0.11166697899675819,47.53702553191489,40.13688235294118,90.16225000000001,7.879333333333334,18.955666666666666,,13.000399999999999,71.25911764705883,50.855999999999995,,,50.070499999999996,,0.2,1.25,8.0,96.33974790973825,
AS14.28,2014-04-08,0.09885041974956744,19.8042724137931,34.05637234042553,,,74.429,,11.478,47.04790476190476,60.47449999999999,19.103,,13.51375,,-0.2,1.0,7.8,41.15298884407768,
AS14.28,2014-04-10,0.22384842747091244,15.448815573770492,39.37890909090909,90.1585,6.426333333333333,21.615199999999998,,13.783199999999999,42.2748,36.44278947368421,,3.012,,,-1.0,0.5,7.0,58.80615106761028,
AS14.28,2014-04-12,0.037192555983025496,9.743649350649351,29.518866666666664,52.333777777777776,7.753166666666666,61.634125,,14.606399999999999,35.55916129032258,,50.387,50.54931578947369,14.090333333333334,,-0.75,1.25,7.8,63.79651111629276,
AS14.28,2014-04-15,0.11725857496542645,13.217070038910505,34.85605617977528,,11.792538461538461,67.38457142857143,,17.38566666666667,53.49647457627118,,,2.097,43.824,,-0.2,0.4,6.8,67.92141379487923,
AS14.28,2014-04-16,0.03589232647840624,19.53482722513089,45.25539436619718,291.084,10.927999999999999,4.053,,11.043600000000001,65.1368,,,,39.618,,0.6,-0.4,6.2,93.26824769842517,
AS14.28,2014-04-18,0.03475107975080799,10.737389830508475,53.56117777777778,38.96783333333334,10.222100000000001,121.838875,,10.2972,33.89125531914894,28.6632,9.035,22.484724137931035,35.589,,-0.2,0.0,5.8,68.61900652156157,
AS14.28,2014-04-20,0.03128380739640309,7.023478632478632,17.2104,92.98833333333333,,211.4,,9.2974,56.72257142857143,,,22.339142857142857,,,-0.4,1.0,7.8,64.30659303554269,
AS14.28,2014-04-21,0.07565666982961562,7.309746575342466,25.336543478260868,57.391,,13.487799999999998,,9.2864,59.24547826086956,42.89575000000001,43.577,16.0305,39.01,,-0.25,1.0,8.0,65.29251352194191,
AS14.28,2014-04-22,0.15725290411542997,32.22759274193548,46.08703333333333,526.931,,47.307,,9.2958,47.23639583333334,20.645555555555557,,10.1685,14.918666666666667,,-0.75,1.0,7.25,119.03826514337995,
AS14.28,2014-04-24,0.11913178112779041,13.2568669527897,49.711194444444445,139.19199999999998,,41.332,,10.4992,50.01372413793103,,,23.37815584415584,32.64125,,-0.2,1.2,8.0,61.1345729776331,
AS14.28,2014-04-25,0.13038495753560778,16.67778918918919,25.41144117647059,34.246,7.386666666666667,18.621499999999997,,11.6488,47.6092,22.38675,,10.033,15.6775,,-0.2,1.0,7.0,43.802524748415024,
AS14.28,2014-04-26,0.0330103700922375,6.718405172413793,20.702962962962964,19.47675,6.060499999999999,29.7165,23.264,11.218399999999999,50.93552777777777,129.18,40.239,,20.9114,,0.0,1.0,8.0,73.47230356931686,
AS14.28,2014-04-27,0.05314200021466893,5.75177380952381,38.594780487804876,32.87947058823529,6.853,25.665999999999997,,9.394666666666668,88.7062105263158,60.708333333333336,24.225,16.919857142857143,18.930222222222223,,0.25,0.5,7.25,184.1371052610247,
AS14.28,2014-04-28,0.09235672736208862,24.87410606060606,37.58822222222222,37.4995,,,,336.525,41.54871428571429,27.32166666666667,,7.022,,,-0.5,1.0,7.5,64.23769999742515,
AS14.28,2014-04-29,0.0,3.16,8.015333333333333,,,,,,,,,,,,-0.2,0.8,7.0,,
AS14.28,2014-04-30,0.030598256251653227,5.742027027027027,13.131344827586208,,,,,11.825,79.20759999999999,,59.238,12.065,,,-0.2,0.2,6.2,91.346533314387,
AS14.28,2014-05-04,0.029219101387488372,12.567329787234042,32.589564102564104,87.91266666666667,,123.78033333333333,,23.98914285714286,45.33926470588236,39.58833333333333,,19.0532,15.042,,-0.4,0.6666666666666666,6.8,79.37857546221537,
AS14.28,2014-05-05,0.06396706485711146,6.685010256410257,24.852283018867926,52.159,4.0165,153.348,,48.319272727272725,45.97661111111111,47.757,41.7905,23.896631578947368,26.735,,0.5,1.0,7.0,59.211152376447416,
AS14.28,2014-05-08,0.03576887078168944,26.763886597938146,34.55770588235294,,,148.867,,13.064,59.07557142857143,,,,,,0.0,0.5,6.5,52.34476471414755,
AS14.29,2014-04-03,0.18869134208890803,5.7832173913043485,23.664822784810127,,,,17.327933333333334,27.577999999999996,106.57035714285713,45.35850000000001,,,,,-1.0,0.25,7.25,49.86496202855168,
AS14.29,2014-04-07,0.19540927482103948,13.33195,40.16311290322581,47.142,,,5.243184210526316,23.497999999999998,71.13519417475729,,,,,,-0.6,0.2,7.2,78.26521678737826,
AS14.29,2014-04-09,0.0684037452212791,21.350454545454543,50.03039682539683,,,,6.968941860465116,12.3216,145.19631818181819,,,1.0074999999999998,,,0.4,0.4,7.6,81.41124638612722,
AS14.29,2014-04-11,0.018978234747998615,5.219799999999999,57.03315909090909,25.0595,27.183,,12.507658227848102,11.2578,63.4604,,,1.3469999999999998,,,0.2,0.6,7.2,95.6546111106873,
AS14.29,2014-04-13,0.0749941178856907,31.845583333333334,28.78043529411765,,,,4.584606557377049,8.070875000000001,101.44994736842105,44.4555,,,,,0.0,0.6,8.2,126.9945908920331,
AS14.29,2014-04-14,0.14115802099173552,24.781857142857145,37.650000000000006,45.734500000000004,,,6.938678571428571,25.222857142857144,94.65564285714287,,,,,,-0.8,1.0,8.0,84.33124732458465,
AS14.29,2014-04-20,0.008417145593869734,7.131099999999999,53.41242105263158,,,,4.818386363636364,17.693,42.31921052631579,,,,,,-0.5,0.75,7.5,90.72679412364964,
AS14.29,2014-04-21,0.11076388888888888,2.8354166666666667,31.65623076923077,,,,6.431470588235294,23.377375,85.5065,,,,,,0.0,0.4,7.2,87.13997675097269,
AS14.29,2014-04-27,0.044895598261322965,35.2522972972973,23.445973684210525,52.983666666666664,,,6.4636625,10.6506,154.87271875,,,,,,-0.75,0.0,6.5,112.35539682706197,
AS14.29,2014-04-28,0.07879215708108615,15.542666666666666,27.82382089552239,218.3172857142857,,,6.975224489795918,10.6594,97.10596153846154,65.38471428571428,,,,,-0.4,0.4,7.0,82.37212089129855,
AS14.29,2014-05-01,0.1318342937166134,7.994547619047619,36.80394736842105,,,,21.18401923076923,7.029999999999999,34.02065625,,,,,,0.0,0.4,7.6,56.056073383453786,
AS14.29,2014-05-06,0.08994613655738976,7.972500000000001,35.12873684210526,,,,18.755649484536082,2.007,59.8838,,,,,,,,,192.90560273928185,
AS14.29,2014-05-07,0.034468535029819836,2.6816666666666666,18.864521739130435,,,,5.758685714285714,124.378375,43.24061538461538,,,,,,-0.2,0.8,7.8,62.81793182546441,
AS14.29,2014-05-11,0.015175118928836287,6.848624999999999,63.504906976744195,,,,5.553468085106383,10.387500000000001,84.16053846153847,53.644,,,,,-0.8,0.4,7.0,152.6242711907726,
AS14.29,2014-05-14,0.125,,102.43249999999999,,,,7.171,,33.71825,,,,,,0.2,0.4,7.6,3.718000054359435,
AS14.29,2014-05-15,,,,,,,,,,,,,,,-0.5,0.0,6.0,,
AS14.30,2014-03-22,0.22079067100843272,13.359226804123711,106.13534567901235,128.22062499999998,,,,54.6509,158.66225,,24.109333333333336,5.725692307692308,,,-0.8,1.0,7.6,159.61101098637005,
AS14.30,2014-03-23,0.12125861139477381,9.411686868686868,79.57608064516128,257.9575454545454,,,,132.56283333333332,158.74345,,25.7045,7.6415999999999995,183.4685,,-0.6,1.0,7.8,276.3887413657943,
AS14.30,2014-03-24,0.1440737345192111,8.50204347826087,70.81544186046511,227.68723076923075,16.172666666666668,,45.81666666666666,125.71863636363636,122.58813793103448,,15.109,6.299666666666667,15.07,,-0.2,1.0,7.8,169.14002150361264,
AS14.30,2014-03-31,0.23451950855432138,6.316740458015268,72.6005076923077,77.06105555555555,,,,25.144,53.089999999999996,25.534,15.47925,4.641111111111111,,,-0.8,1.0,7.6,109.00681512896759,
AS14.30,2014-04-02,0.16374439803612317,6.4459117647058815,52.35878666666667,192.64307142857143,6.524,,,70.03323076923077,70.8391,,5.547000000000001,3.39525,,,-0.6,0.6,7.6,88.95857841594545,
AS14.30,2014-04-06,0.09103816788494115,18.10540625,54.65725714285714,284.73915384615384,,386.7958,,24.9572,108.74159999999999,,4.37,2.013,32.501666666666665,,-1.2,1.0,8.0,224.32743479376262,
AS14.30,2014-04-07,0.12195215470654065,22.80467415730337,90.3820297029703,212.10353846153845,,261.21866666666665,,25.03925,81.76633333333332,54.586000000000006,,5.362666666666667,24.962,,0.0,1.0,7.6,148.28420000943268,
AS14.30,2014-04-08,0.15902254583937586,34.88438317757009,80.85385227272728,263.37558333333334,8.5545,368.04150000000004,,29.888153846153845,85.3438125,3.011,2.016,15.936181818181819,,,-0.6,1.0,7.8,137.6786153724051,
AS14.30,2014-04-12,0.06133414489008874,17.086390625,124.13026923076924,262.363,,683.10225,,13.75509090909091,137.50276923076922,,,2.6816666666666666,,,-1.0,1.2,7.8,261.7599333551196,
AS14.30,2014-04-14,0.17082034310244312,8.965717557251908,53.550763636363634,136.61236842105265,,169.03625,,18.702555555555556,84.52910526315789,,,3.9857142857142853,,,-0.25,1.0,7.75,123.97280612527108,
AS14.30,2014-04-17,0.16125317321275243,14.2131953125,59.641119565217394,319.06696,10.617555555555555,407.08625,,42.62621428571429,85.62223809523809,,120.063,5.059888888888889,,,-0.8,1.0,7.6,201.52360825931902,
AS14.30,2014-04-18,0.041220468849386946,11.80368,86.74422222222222,486.52884615384613,13.496666666666668,540.616,,144.66590909090908,97.15478125,,63.287,4.684,,,-1.2,1.0,7.4,284.8782258110661,
AS14.30,2014-04-20,0.10913892761391042,10.963792207792208,105.56023404255319,196.10470588235293,,303.03366666666665,,48.78766666666667,71.99394444444445,,,10.312454545454544,,,-1.25,1.0,7.75,290.6090208242336,
AS14.30,2014-04-21,0.11113403727863057,7.572058823529412,158.12394545454544,168.20141176470588,6.065,4.021,,14.3096,74.11235483870968,,699.6585,10.4506,,,-1.6,1.0,7.8,267.0149811483779,
AS14.30,2014-04-23,0.09362551945885278,7.55694623655914,54.437155555555556,335.58275000000003,14.661875,94.599,,12.094727272727273,117.72905882352941,,,7.444,,,-1.4,1.0,7.6,96.42410280771338,
AS14.30,2014-04-24,0.13419763007341504,7.592986666666667,56.03766981132076,172.48222222222222,7.880571428571429,9.124,,10.378857142857143,192.2072142857143,,,4.545,,,-1.2,1.2,8.2,99.12632144774715,
AS14.30,2014-04-25,0.14113887003386044,17.128944444444443,45.20214285714286,329.6308888888889,,226.119,,29.863928571428573,59.157636363636364,65.332,30.215,7.74,,,-1.0,1.0,7.5,129.66552294941116,
AS14.30,2014-05-04,0.20972222222222214,20.548969696969696,51.778999999999996,294.07842857142856,,,,36.81955555555555,167.54183333333333,,,,,,-1.4,1.0,7.8,173.88622223889394,
AS14.30,2014-05-05,,,,,,,,,,,,,,,-1.0,1.0,8.0,,
AS14.31,2014-04-20,0.4026460998855776,11.171816666666667,23.422047619047618,117.873,,,11.313625,10.8846,20.86357142857143,23.826666666666668,,27.66222222222222,,,1.2,1.6,8.0,35.053962966542194,
AS14.31,2014-05-03,0.060900049006504496,8.9252,26.2000625,,,,2.112,24.299545454545456,53.183,,,231.586,,,1.0,1.2,7.4,79.28950000726277,
AS14.31,2014-05-04,0.0061580925942242085,11.140625,4.132,,,,,,,,,,,,0.8,1.0,7.2,16.58700002323497,
AS14.31,2014-05-05,0.008328883576947317,13.815000000000001,,,,,,14.034,,,,,,,0.75,1.0,7.0,80.49899995326996,
AS14.31,2014-05-07,0.25,27.33175,5.5175,,,,,,,,,,,,0.5,1.0,6.75,54.53999996185292,
AS14.31,2014-05-08,,,,,,,,,,,,,,,1.0,1.0,7.0,,
AS14.31,2014-05-09,,,,,,,,,,,,,,,0.6666666666666666,1.0,7.0,,
AS14.31,2014-05-10,,,,,,,,,,,,,,,1.0,1.0,7.333333333333333,,
AS14.31,2014-05-11,,,,,,,,,,,,,,,0.4,1.0,7.0,,
AS14.31,2014-05-12,,,,,,,,,,,,,,,1.0,1.0,7.0,,
AS14.31,2014-05-13,,,,,,,,,,,,,,,1.0,1.0,7.0,,
AS14.31,2014-05-14,,,,,,,,,,,,,,,1.0,1.0,7.0,,
AS14.31,2014-05-15,,,,,,,,,,,,,,,0.5,1.0,7.0,,
AS14.31,2014-05-17,0.026726726726726716,6.232,33.003,,,,,,,,,59.8665,,,,,,55.22800008455926,
AS14.32,2014-04-20,0.05523183859008613,29.294399999999996,103.149,11.26835,,,,6.122,,,,,,,,,,135.0630000014054,
AS14.32,2014-04-26,0.18462745393003588,,47.957975,14.108232142857144,,,,,,,,,,,,,,51.78275555504697,
AS14.32,2014-05-12,0.11047802993722843,,92.03833333333334,15.237499999999999,,,,6.515000000000001,,,,,,,-0.6,0.2,7.2,58.983142835753355,
AS14.32,2014-05-13,0.09025387263339067,21.449272727272724,95.617,5.866333333333333,,,,,,,,,,,,,,67.6721428462437,
AS14.32,2014-05-14,0.164353897343588,53.93075,187.80450000000002,22.2414,,,,,,,,,,,,,,234.43866658210743,
AS14.33,2014-04-20,0.030758153108671048,4.402578947368421,70.02726086956521,138.77345454545454,,,,12.169599999999999,79.68253191489362,,,3.01,,,0.0,1.2,7.4,217.92965998649595,
AS14.33,2014-04-21,0.03946064627478817,6.1490495049504945,63.20204545454545,74.02615384615385,,,,10.545833333333333,152.38768333333334,3.019,,4.208,,,0.0,0.6,7.2,215.6498510533189,
AS14.33,2014-05-11,0.011163426997135429,3.6096249999999994,36.03921428571429,29.803083333333333,,,,10.7102,109.34063157894738,4.027,,,,,0.0,0.4,6.0,144.22578379914566,
AS14.33,2014-05-14,0.003985507246376809,6.113181818181818,26.813666666666666,136.70175,,,,14.423,220.86894117647057,,,,,,-0.3333333333333333,0.4,6.833333333333333,244.0693529213175,
AS14.33,2014-05-18,0.017732347673809202,17.874889610389612,85.93733333333334,63.26666666666667,,,,12.526599999999998,118.61031506849315,,,3.7069999999999994,,,-0.6,0.2,6.0,304.49520000616707,
AS14.33,2014-05-19,0.009146799328914145,4.7174901960784315,33.11727272727273,106.97800000000001,,,,15.0345,125.02726923076922,,,,,,-0.2,0.2,6.2,162.99722581525,
AS14.33,2014-05-20,0.018382148211167647,7.9888360655737705,96.3878888888889,131.2664,,,,11.3605,155.14991891891893,,2.01,,,,-0.5,0.5,6.25,292.84022225273947,
AS14.33,2014-05-21,0.017180909720209924,9.58955072463768,69.80430769230769,71.1068,,,,11.320166666666665,121.85502000000001,,,,,,-0.6666666666666666,-0.2,6.0,244.26804999709125,
AS14.33,2014-05-24,0.014286099512012292,11.420807228915663,41.92429629629629,80.71535714285713,,,,13.071833333333332,107.5909245283019,,,,,,-0.75,0.25,6.4,157.6102753653042,
AS14.33,2014-05-31,,,,,,,,,,,,,,,-2.0,1.0,7.0,,
